MODEL - 1686747730,1686747820.995,0.95,0.05,1.0,0.0144
MODEL - 1686747730,1686747821.029,1.0,0.0,1.0,0.0148
MODEL - 1686747730,1686747821.084,1.0,0.0,0.8,0.2142
MODEL - 1686747730,1686747821.123,1.0,0.0,0.8,0.2141
MODEL - 1686747730,1686747821.161,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747821.205,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747821.243,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747821.277,1.0,0.0,0.8,0.2141
MODEL - 1686747730,1686747821.31,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747821.343,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747821.377,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747821.413,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747821.441,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747821.474,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747821.501,0.95,0.05,1.0,0.0147
MODEL - 1686747730,1686747821.536,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747821.577,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747821.622,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747821.66,1.0,0.0,0.8,0.2141
MODEL - 1686747730,1686747821.694,1.0,0.0,0.9,0.114
MODEL - 1686747730,1686747821.722,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747821.753,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747821.784,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747821.829,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747821.886,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747821.985,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747822.078,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747822.204,0.95,0.05,1.0,0.0142
MODEL - 1686747730,1686747822.281,0.95,0.05,0.9,0.1064
MODEL - 1686747730,1686747822.343,1.0,0.0,0.8,0.214
MODEL - 1686747730,1686747822.438,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747822.49,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747822.548,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747822.583,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747822.624,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747822.672,1.0,0.0,0.8,0.2139
MODEL - 1686747730,1686747822.716,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747822.761,1.0,0.0,0.8,0.2139
MODEL - 1686747730,1686747822.817,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747822.87,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747822.927,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747822.981,0.95,0.05,1.0,0.0001
MODEL - 1686747730,1686747823.035,0.95,0.05,0.9,0.1064
MODEL - 1686747730,1686747823.083,1.0,0.0,0.9,0.114
MODEL - 1686747730,1686747823.138,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747823.192,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747823.237,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747823.29,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747823.335,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747823.375,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747823.429,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747823.466,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747823.51,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747823.56,1.0,0.0,0.8,0.2139
MODEL - 1686747730,1686747823.599,1.0,0.0,1.0,0.0142
MODEL - 1686747730,1686747823.634,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747823.676,0.95,0.05,1.0,0.0147
MODEL - 1686747730,1686747823.709,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747823.754,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747823.8,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747823.842,1.0,0.0,0.8,0.2138
MODEL - 1686747730,1686747823.876,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747823.923,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747823.96,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747824.018,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747824.066,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747824.111,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747824.155,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747824.226,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747824.272,0.95,0.05,1.0,0.014
MODEL - 1686747730,1686747824.306,0.95,0.05,0.9,0.1064
MODEL - 1686747730,1686747824.34,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747824.393,1.0,0.0,0.8,0.2139
MODEL - 1686747730,1686747824.436,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747824.47,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747824.518,1.0,0.0,1.0,0.0141
MODEL - 1686747730,1686747824.566,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747824.594,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747824.624,1.0,0.0,1.0,0.0142
MODEL - 1686747730,1686747824.668,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747824.704,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747824.741,1.0,0.0,0.8,0.214
MODEL - 1686747730,1686747824.775,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747824.817,0.95,0.05,1.0,0.0143
MODEL - 1686747730,1686747824.856,0.95,0.05,1.0,0.0146
MODEL - 1686747730,1686747824.89,1.0,0.0,1.0,0.0146
MODEL - 1686747730,1686747824.947,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747824.987,1.0,0.0,1.0,0.0146
MODEL - 1686747730,1686747825.024,1.0,0.0,1.0,0.0146
MODEL - 1686747730,1686747825.065,1.0,0.0,0.8,0.214
MODEL - 1686747730,1686747825.112,1.0,0.0,0.8,0.214
MODEL - 1686747730,1686747825.158,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747825.203,1.0,0.0,0.8,0.214
MODEL - 1686747730,1686747825.242,1.0,0.0,1.0,0.0001
MODEL - 1686747730,1686747825.283,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747825.337,1.0,0.0,0.9,0.114
MODEL - 1686747730,1686747825.388,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747825.435,0.95,0.05,0.9,0.1064
MODEL - 1686747730,1686747825.477,0.95,0.05,0.8,0.214
MODEL - 1686747730,1686747825.516,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747825.574,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747825.616,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747825.655,1.0,0.0,0.8,0.2139
MODEL - 1686747730,1686747825.715,1.0,0.0,1.0,0.0141
MODEL - 1686747730,1686747825.761,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747825.809,1.0,0.0,0.8,0.2138
MODEL - 1686747730,1686747825.866,1.0,0.0,1.0,0.0141
MODEL - 1686747730,1686747825.909,1.0,0.0,0.8,0.2138
MODEL - 1686747730,1686747825.962,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747826.011,1.0,0.0,1.0,0.0146
MODEL - 1686747730,1686747826.057,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747826.108,0.95,0.05,1.0,0.0147
MODEL - 1686747730,1686747826.168,0.95,0.05,1.0,0.014
MODEL - 1686747730,1686747826.21,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747826.271,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747826.317,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747826.353,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747826.395,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747826.457,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747826.523,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747826.587,1.0,0.0,1.0,0.014
MODEL - 1686747730,1686747826.635,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747826.688,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747826.732,1.0,0.0,0.8,0.2138
MODEL - 1686747730,1686747826.771,1.0,0.0,1.0,0.0147
MODEL - 1686747730,1686747826.831,0.95,0.05,1.0,0.0141
MODEL - 1686747730,1686747826.885,0.95,0.05,1.0,0.0146
MODEL - 1686747730,1686747826.931,1.0,0.0,1.0,0.0146
MODEL - 1686747730,1686747827.009,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747827.069,1.0,0.0,0.9,0.1139
MODEL - 1686747730,1686747827.13,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747827.185,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747827.246,1.0,0.0,1.0,0.0142
MODEL - 1686747730,1686747827.306,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747827.376,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747827.439,1.0,0.0,1.0,0.0142
MODEL - 1686747730,1686747827.504,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747827.563,1.0,0.0,0.9,0.114
MODEL - 1686747730,1686747827.622,1.0,0.0,1.0,0.0142
MODEL - 1686747730,1686747827.686,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747827.753,0.95,0.05,1.0,0.0142
MODEL - 1686747730,1686747827.814,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747827.881,1.0,0.0,1.0,0.0142
MODEL - 1686747730,1686747827.939,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747827.999,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747828.054,1.0,0.0,0.8,0.2138
MODEL - 1686747730,1686747828.115,1.0,0.0,1.0,0.014
MODEL - 1686747730,1686747828.171,1.0,0.0,1.0,0.0146
MODEL - 1686747730,1686747828.236,1.0,0.0,0.8,0.2138
MODEL - 1686747730,1686747828.287,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747828.344,1.0,0.0,1.0,0.0146
MODEL - 1686747730,1686747828.405,1.0,0.0,1.0,0.0146
MODEL - 1686747730,1686747828.466,1.0,0.0,0.8,0.2138
MODEL - 1686747730,1686747828.52,0.95,0.05,1.0,0.0146
MODEL - 1686747730,1686747828.586,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747828.641,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747828.718,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747828.783,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747828.858,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747828.923,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747828.995,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747829.048,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747829.133,1.0,0.0,1.0,0.014
MODEL - 1686747730,1686747829.185,1.0,0.0,1.0,0.0146
MODEL - 1686747730,1686747829.242,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747829.289,1.0,0.0,1.0,0.014
MODEL - 1686747730,1686747829.346,1.0,0.0,0.9,0.1137
MODEL - 1686747730,1686747829.391,0.95,0.05,1.0,0.0146
MODEL - 1686747730,1686747829.435,0.95,0.05,1.0,0.0146
MODEL - 1686747730,1686747829.476,1.0,0.0,0.8,0.2138
MODEL - 1686747730,1686747829.549,1.0,0.0,1.0,0.0141
MODEL - 1686747730,1686747829.59,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747829.631,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747829.676,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747829.725,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747829.772,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747829.823,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747829.883,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747829.929,1.0,0.0,0.9,0.1137
MODEL - 1686747730,1686747829.978,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747830.027,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747830.082,0.95,0.05,1.0,0.014
MODEL - 1686747730,1686747830.136,0.95,0.05,1.0,0.0145
MODEL - 1686747730,1686747830.18,1.0,0.0,0.8,0.2138
MODEL - 1686747730,1686747830.249,1.0,0.0,0.8,0.2138
MODEL - 1686747730,1686747830.305,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747830.361,1.0,0.0,1.0,0.0139
MODEL - 1686747730,1686747830.413,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747830.468,1.0,0.0,1.0,0.0139
MODEL - 1686747730,1686747830.525,1.0,0.0,1.0,0.0139
MODEL - 1686747730,1686747830.591,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747830.64,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747830.707,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747830.765,1.0,0.0,1.0,0.014
MODEL - 1686747730,1686747830.835,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747830.884,0.95,0.05,1.0,0.0145
MODEL - 1686747730,1686747830.954,0.95,0.05,1.0,0.0145
MODEL - 1686747730,1686747831.01,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747831.082,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747831.131,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747831.193,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747831.25,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747831.306,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747831.358,1.0,0.0,1.0,0.0138
MODEL - 1686747730,1686747831.402,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747831.44,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747831.488,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747831.552,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747831.591,1.0,0.0,1.0,0.0146
MODEL - 1686747730,1686747831.635,0.95,0.05,0.9,0.1064
MODEL - 1686747730,1686747831.687,0.95,0.05,1.0,0.0138
MODEL - 1686747730,1686747831.731,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747831.8,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747831.851,1.0,0.0,0.9,0.1135
MODEL - 1686747730,1686747831.911,1.0,0.0,0.9,0.1135
MODEL - 1686747730,1686747831.965,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747832.018,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747832.06,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747832.117,1.0,0.0,0.8,0.2136
MODEL - 1686747730,1686747832.181,1.0,0.0,0.8,0.2136
MODEL - 1686747730,1686747832.23,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747832.282,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747832.324,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747832.374,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747832.427,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747832.46,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747832.543,1.0,0.0,1.0,0.014
MODEL - 1686747730,1686747832.667,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747832.759,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747832.822,1.0,0.0,0.9,0.1136
MODEL - 1686747730,1686747832.888,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747832.953,1.0,0.0,1.0,0.014
MODEL - 1686747730,1686747833.005,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747833.053,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747833.107,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747833.157,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747833.215,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747833.257,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747833.309,0.95,0.05,0.9,0.1064
MODEL - 1686747730,1686747833.356,1.0,0.0,0.8,0.2137
MODEL - 1686747730,1686747833.426,1.0,0.0,0.9,0.1137
MODEL - 1686747730,1686747833.471,1.0,0.0,0.8,0.2136
MODEL - 1686747730,1686747833.526,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747833.572,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747833.634,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747833.685,1.0,0.0,1.0,0.0138
MODEL - 1686747730,1686747833.744,1.0,0.0,1.0,0.0138
MODEL - 1686747730,1686747833.791,1.0,0.0,0.8,0.2136
MODEL - 1686747730,1686747833.833,1.0,0.0,1.0,0.0138
MODEL - 1686747730,1686747833.869,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747833.906,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747833.938,0.95,0.05,1.0,0.0145
MODEL - 1686747730,1686747833.976,0.95,0.05,0.9,0.1064
MODEL - 1686747730,1686747834.032,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747834.086,1.0,0.0,0.8,0.2136
MODEL - 1686747730,1686747834.12,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747834.162,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747834.2,1.0,0.0,1.0,0.0137
MODEL - 1686747730,1686747834.235,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747834.264,1.0,0.0,1.0,0.0145
MODEL - 1686747730,1686747834.294,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747834.324,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747834.349,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747834.372,1.0,0.0,0.9,0.1136
MODEL - 1686747730,1686747834.404,1.0,0.0,0.8,0.2136
MODEL - 1686747730,1686747834.435,0.95,0.05,0.8,0.2136
MODEL - 1686747730,1686747834.459,0.95,0.05,1.0,0.0144
MODEL - 1686747730,1686747834.482,1.0,0.0,0.8,0.2136
MODEL - 1686747730,1686747834.533,1.0,0.0,0.9,0.1137
MODEL - 1686747730,1686747834.568,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747834.603,1.0,0.0,0.8,0.2136
MODEL - 1686747730,1686747834.636,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747834.665,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747834.692,1.0,0.0,1.0,0.0139
MODEL - 1686747730,1686747834.717,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747834.742,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747834.77,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747834.799,1.0,0.0,1.0,0.0139
MODEL - 1686747730,1686747834.824,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747834.851,0.95,0.05,1.0,0.0139
MODEL - 1686747730,1686747834.875,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747834.898,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747834.938,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747834.972,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747834.999,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747835.022,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747835.063,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747835.1,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747835.128,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747835.16,1.0,0.0,1.0,0.0136
MODEL - 1686747730,1686747835.212,1.0,0.0,1.0,0.0136
MODEL - 1686747730,1686747835.246,1.0,0.0,0.8,0.2133
MODEL - 1686747730,1686747835.275,1.0,0.0,0.8,0.2133
MODEL - 1686747730,1686747835.306,0.95,0.05,1.0,0.0144
MODEL - 1686747730,1686747835.338,0.95,0.05,1.0,0.0137
MODEL - 1686747730,1686747835.363,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747835.4,1.0,0.0,0.9,0.1136
MODEL - 1686747730,1686747835.431,1.0,0.0,0.8,0.2136
MODEL - 1686747730,1686747835.46,1.0,0.0,1.0,0.0138
MODEL - 1686747730,1686747835.489,1.0,0.0,1.0,0.0138
MODEL - 1686747730,1686747835.517,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747835.544,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747835.571,1.0,0.0,0.9,0.1136
MODEL - 1686747730,1686747835.599,1.0,0.0,0.9,0.1136
MODEL - 1686747730,1686747835.625,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747835.654,1.0,0.0,0.8,0.2136
MODEL - 1686747730,1686747835.679,1.0,0.0,1.0,0.0138
MODEL - 1686747730,1686747835.702,0.95,0.05,0.9,0.1064
MODEL - 1686747730,1686747835.733,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747835.754,1.0,0.0,0.8,0.2136
MODEL - 1686747730,1686747835.799,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747835.833,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747835.858,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747835.884,1.0,0.0,0.8,0.2134
MODEL - 1686747730,1686747835.911,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747835.937,1.0,0.0,1.0,0.0136
MODEL - 1686747730,1686747835.962,1.0,0.0,1.0,0.0135
MODEL - 1686747730,1686747835.985,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747836.014,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747836.037,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747836.07,1.0,0.0,0.8,0.2133
MODEL - 1686747730,1686747836.1,0.95,0.05,0.8,0.2133
MODEL - 1686747730,1686747836.134,0.95,0.05,1.0,0.0144
MODEL - 1686747730,1686747836.162,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747836.213,1.0,0.0,1.0,0.0136
MODEL - 1686747730,1686747836.257,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747836.301,1.0,0.0,0.8,0.2133
MODEL - 1686747730,1686747836.333,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747836.357,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747836.387,1.0,0.0,1.0,0.0136
MODEL - 1686747730,1686747836.412,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747836.441,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747836.469,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747836.493,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747836.517,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747836.543,0.95,0.05,0.9,0.1064
MODEL - 1686747730,1686747836.567,0.95,0.05,1.0,0.0144
MODEL - 1686747730,1686747836.586,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747836.618,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747836.647,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747836.676,1.0,0.0,1.0,0.0137
MODEL - 1686747730,1686747836.706,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747836.742,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747836.771,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747836.799,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747836.823,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747836.849,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747836.872,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747836.898,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747836.923,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747836.954,0.95,0.05,1.0,0.0144
MODEL - 1686747730,1686747836.979,1.0,0.0,0.8,0.2134
MODEL - 1686747730,1686747837.018,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747837.05,1.0,0.0,1.0,0.0144
MODEL - 1686747730,1686747837.082,1.0,0.0,0.9,0.1063
MODEL - 1686747730,1686747837.107,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747837.144,1.0,0.0,0.8,0.2132
MODEL - 1686747730,1686747837.18,1.0,0.0,0.8,0.2132
MODEL - 1686747730,1686747837.215,1.0,0.0,1.0,0.0135
MODEL - 1686747730,1686747837.252,1.0,0.0,0.8,0.2133
MODEL - 1686747730,1686747837.287,1.0,0.0,0.9,0.1133
MODEL - 1686747730,1686747837.315,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747837.338,1.0,0.0,0.8,0.2133
MODEL - 1686747730,1686747837.364,0.95,0.05,0.9,0.1064
MODEL - 1686747730,1686747837.396,0.95,0.05,0.8,0.2134
MODEL - 1686747730,1686747837.417,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747837.448,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747837.471,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747837.498,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747837.523,1.0,0.0,1.0,0.0137
MODEL - 1686747730,1686747837.549,1.0,0.0,1.0,0.0137
MODEL - 1686747730,1686747837.577,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747837.601,1.0,0.0,1.0,0.0137
MODEL - 1686747730,1686747837.624,1.0,0.0,1.0,0.0137
MODEL - 1686747730,1686747837.649,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747837.672,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747837.703,1.0,0.0,1.0,0.0142
MODEL - 1686747730,1686747837.731,0.95,0.05,0.8,0.2135
MODEL - 1686747730,1686747837.758,0.95,0.05,0.8,0.2135
MODEL - 1686747730,1686747837.784,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747837.818,1.0,0.0,0.8,0.2135
MODEL - 1686747730,1686747837.848,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747837.875,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747837.905,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747837.933,1.0,0.0,0.8,0.2134
MODEL - 1686747730,1686747837.959,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747837.984,1.0,0.0,0.8,0.2134
MODEL - 1686747730,1686747838.01,1.0,0.0,0.9,0.1134
MODEL - 1686747730,1686747838.036,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747838.062,1.0,0.0,0.9,0.1063
MODEL - 1686747730,1686747838.087,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747838.115,0.95,0.05,0.8,0.2133
MODEL - 1686747730,1686747838.149,0.95,0.05,1.0,0.0
MODEL - 1686747730,1686747838.179,1.0,0.0,0.8,0.2133
MODEL - 1686747730,1686747838.236,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747838.282,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747838.312,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747838.346,1.0,0.0,1.0,0.0143
MODEL - 1686747730,1686747838.375,1.0,0.0,0.9,0.1064
MODEL - 1686747730,1686747838.398,1.0,0.0,1.0,0.0
MODEL - 1686747730,1686747838.424,1.0,0.0,0.8,0.2131
MODEL - 1686747730,1686747838.451,1.0,0.0,1.0,0.0143
